Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
4,2,2024,18,59,50,INT,59.13,74,1.25,Flag,59,86,52,18,1,0,0,0,0,22,30,73,19,27,40,9,4,3911,54,56
4,2,2024,19,1,12,INT,42.80,48,1.12,Flag,70,75,53,17,1,0,0,0,0,22,27,38,20,24,22,7,11,3061,39,39
4,2,2024,19,4,15,INT,67.89,95,1.39,Flag,52,92,56,12,3,1,0,0,0,37,30,64,34,30,38,7,4,5041,58,67
4,2,2024,19,8,46,INT,51.35,73,1.42,Flag,57,86,58,14,1,0,0,0,0,36,24,48,33,23,26,7,7,3987,50,56
4,2,2024,19,10,59,INT,58.17,71,1.22,Flag,60,92,46,17,1,0,0,0,0,35,26,46,25,25,30,6,6,4029,50,54
4,2,2024,19,12,3,INT,59.25,63,1.06,Flag,63,88,40,20,3,2,0,0,0,28,26,71,26,24,33,9,9,4326,49,53
4,2,2024,19,13,53,INT,54.92,45,0.81,Flag,80,70,46,11,8,1,0,0,0,27,19,28,25,19,20,5,12,4932,38,40
4,2,2024,19,15,3,INT,53.85,64,1.18,Flag,62,80,54,18,1,1,0,0,0,28,29,53,24,28,26,7,7,3883,45,51
4,2,2024,19,16,8,INT,59.20,61,1.03,Flag,58,85,55,16,2,0,0,0,0,49,19,39,44,18,23,7,11,5948,49,52
4,2,2024,19,19,13,INT,63.83,76,1.19,Flag,59,85,52,16,4,0,0,0,0,18,34,63,17,34,41,9,7,4712,51,57
4,2,2024,19,21,7,INT,41.51,44,1.05,Flag,72,73,49,20,2,0,0,0,0,20,26,44,18,25,25,8,9,3378,39,40
4,2,2024,19,23,2,INT,52.37,56,1.06,Flag,66,82,52,12,4,0,0,0,0,55,21,33,41,17,19,8,10,4810,48,47
4,2,2024,19,23,57,INT,49.10,59,1.20,Flag,70,78,45,22,1,0,0,0,0,28,21,48,25,19,27,7,8,3929,42,45
4,2,2024,19,25,34,INT,47.29,49,1.03,Flag,70,69,55,21,1,0,0,0,0,38,19,29,33,19,20,8,9,3246,40,44
4,2,2024,19,26,49,INT,59.50,53,0.89,Flag,69,84,41,19,2,1,0,0,0,30,28,35,30,27,19,7,8,5288,40,41
4,2,2024,19,32,53,INT,48.98,57,1.16,Flag,67,84,43,16,6,0,0,0,0,31,21,40,26,20,23,4,12,3226,44,45
4,2,2024,19,34,3,INT,56.31,59,1.04,Flag,65,77,53,18,3,0,0,0,0,29,26,45,28,24,30,10,9,3864,44,47
4,2,2024,19,35,20,INT,55.88,71,1.27,Flag,59,90,50,15,2,0,0,0,0,17,27,68,14,27,42,6,7,4484,47,50
4,2,2024,19,36,22,INT,55.72,63,1.13,Flag,58,94,41,19,3,1,0,0,0,31,25,44,27,24,27,9,12,4112,48,48
4,2,2024,19,41,24,INT,47.05,68,1.44,Flag,59,89,49,16,3,0,0,0,0,28,20,45,23,20,29,7,5,3134,47,49
4,2,2024,19,42,29,INT,54.81,65,1.18,Flag,67,88,43,13,5,0,0,0,0,31,23,49,27,21,29,7,5,4233,45,51
4,2,2024,19,43,37,INT,46.92,59,1.25,Flag,60,75,56,24,0,1,0,0,0,24,19,43,22,19,30,6,10,3154,48,47
4,2,2024,19,44,32,INT,48.84,63,1.28,Flag,55,104,34,17,6,0,0,0,0,18,27,43,17,26,35,8,8,3369,49,51
4,2,2024,19,47,10,INT,58.53,78,1.33,Flag,57,87,54,14,4,0,0,0,0,20,33,48,19,31,40,7,7,3604,48,57
4,2,2024,19,48,24,INT,58.80,72,1.22,Flag,57,83,53,19,4,0,0,0,0,16,32,79,13,31,45,8,8,4676,52,53
4,2,2024,19,49,24,INT,53.91,66,1.22,Flag,68,76,49,21,2,0,0,0,0,36,27,42,32,26,26,5,6,3644,46,47
4,2,2024,19,51,26,INT,44.86,54,1.20,Flag,66,87,42,16,5,0,0,0,0,29,18,33,24,18,22,5,8,3004,40,41
4,2,2024,19,52,57,INT,54.41,71,1.30,Flag,55,88,53,17,3,0,0,0,0,32,26,60,27,26,34,8,9,3949,50,53
4,2,2024,19,55,3,INT,51.59,61,1.18,Flag,65,76,47,26,2,0,0,0,0,21,28,52,18,28,31,8,9,3475,48,50
4,2,2024,19,56,52,INT,56.11,69,1.22,Flag,64,88,45,16,3,0,0,0,0,28,31,54,27,31,32,6,9,3960,50,53
4,2,2024,19,58,0,INT,57.99,78,1.34,Flag,57,97,42,18,1,1,0,0,0,21,34,65,19,32,40,6,10,4381,56,60
4,2,2024,19,59,21,INT,64.39,62,0.96,Flag,56,88,56,13,3,0,0,0,0,29,29,64,19,25,38,8,11,4331,49,51
4,2,2024,20,0,45,INT,59.34,77,1.29,Flag,54,86,58,13,4,1,0,0,0,18,33,65,13,33,44,8,11,4085,56,60
5,2,2024,19,26,34,INT,55.84,71,1.27,Flag,46,104,53,10,2,1,0,0,0,29,23,61,27,23,37,14,9,3582,50,53
5,2,2024,19,27,38,INT,54.05,67,1.23,Flag,66,87,41,17,3,2,0,0,0,20,26,54,19,23,30,5,7,3177,42,47
5,2,2024,19,34,28,INT,51.80,76,1.46,Flag,58,84,49,22,3,0,0,0,0,23,29,70,19,28,38,5,7,3355,54,55
5,2,2024,19,35,36,INT,57.84,61,1.05,Flag,72,74,52,15,2,1,0,0,0,31,33,53,28,33,29,6,7,3570,50,52
5,2,2024,19,43,40,INT,63.58,42,0.66,Flag,82,80,28,17,5,3,1,0,0,21,29,40,18,28,21,6,8,5426,35,35
5,2,2024,19,45,59,INT,50.92,74,1.45,Flag,51,101,50,9,5,0,0,0,0,28,26,64,26,25,38,10,7,3579,50,58
5,2,2024,19,49,16,INT,59.08,67,1.13,Flag,72,78,42,16,7,1,0,0,0,34,33,48,30,31,24,7,7,4196,45,52
5,2,2024,19,53,50,INT,50.01,58,1.15,Flag,63,76,56,18,3,0,0,0,0,44,17,30,40,17,20,9,6,4332,44,48
5,2,2024,19,54,50,INT,50.70,68,1.34,Flag,73,73,43,21,4,2,0,0,0,18,26,58,16,21,34,4,4,3729,48,52
5,2,2024,19,56,3,INT,61.42,76,1.23,Flag,44,104,48,16,4,0,0,0,0,29,28,70,25,25,41,11,7,4347,54,54
5,2,2024,19,57,7,INT,53.89,65,1.20,Flag,66,68,55,21,6,0,0,0,0,19,29,74,15,29,38,8,8,4222,49,51
5,2,2024,19,58,12,INT,48.97,60,1.22,Flag,77,70,45,16,5,1,2,0,0,12,28,51,11,27,36,6,6,3483,46,45
5,2,2024,20,1,47,INT,64.40,78,1.21,Flag,64,69,58,18,6,1,0,0,0,22,35,72,22,32,44,9,5,4492,54,59
5,2,2024,20,3,35,INT,58.63,77,1.31,Flag,68,70,54,22,2,0,0,0,0,29,31,61,22,27,39,7,6,4258,51,54
5,2,2024,20,5,24,INT,52.70,50,0.94,Flag,67,90,39,15,4,1,0,0,0,20,33,53,19,29,30,7,8,3995,40,44
5,2,2024,20,6,19,INT,49.10,58,1.18,Flag,74,70,51,15,6,0,0,0,0,19,27,56,18,27,26,7,6,3806,42,43
5,2,2024,20,10,20,INT,48.89,53,1.08,Flag,60,90,49,14,3,0,0,0,0,31,25,41,29,24,26,9,8,3618,41,41
5,2,2024,20,11,11,INT,43.67,68,1.55,Flag,59,93,41,23,0,0,0,0,0,19,25,48,18,25,29,5,6,3494,46,50
5,2,2024,20,14,11,INT,53.12,71,1.33,Flag,50,97,53,13,3,0,0,0,0,22,27,75,19,27,40,10,11,3981,51,55
5,2,2024,20,15,32,INT,63.34,85,1.34,Flag,56,82,61,14,3,0,0,0,0,23,34,68,22,34,43,6,4,4837,51,60
5,2,2024,20,17,35,INT,59.33,82,1.38,Flag,66,78,51,16,5,0,0,0,0,38,21,53,34,20,29,5,8,4272,50,55
5,2,2024,20,19,54,INT,44.72,64,1.43,Flag,73,71,54,13,5,0,0,0,0,48,22,19,42,22,13,2,5,3248,47,49
5,2,2024,20,21,0,INT,52.90,59,1.11,Flag,58,92,54,9,3,0,0,0,0,28,21,47,24,21,31,8,11,4327,46,48
5,2,2024,20,21,54,INT,45.19,67,1.48,Flag,50,99,51,14,2,0,0,0,0,25,25,53,22,25,34,9,8,3245,50,51
5,2,2024,20,23,23,INT,59.77,76,1.27,Flag,56,87,52,20,1,0,0,0,0,18,31,62,14,29,43,8,3,4175,54,58
5,2,2024,20,26,7,INT,46.58,60,1.28,Flag,60,83,51,19,3,0,0,0,0,12,25,55,12,25,36,8,11,3139,45,50
5,2,2024,20,30,50,INT,64.93,71,1.09,Flag,76,82,35,15,5,2,1,0,0,45,34,47,34,33,26,6,3,4521,46,53
5,2,2024,20,32,2,INT,65.10,89,1.36,Flag,49,85,67,13,2,0,0,0,0,24,34,81,22,34,44,9,7,5373,61,65
5,2,2024,20,32,51,INT,42.93,57,1.32,Flag,64,74,63,10,5,0,0,0,0,20,25,52,17,23,32,8,10,3040,44,47
5,2,2024,20,34,29,INT,48.26,65,1.34,Flag,72,75,46,17,5,1,0,0,0,31,27,44,27,24,28,7,3,3473,40,47
5,2,2024,20,35,26,INT,42.84,49,1.14,Flag,69,71,51,24,0,1,0,0,0,19,27,42,19,24,24,7,9,3138,42,43
5,2,2024,20,36,47,INT,49.86,63,1.26,Flag,76,57,60,20,3,0,0,0,0,28,26,51,23,25,26,5,5,3939,46,54
5,2,2024,20,40,13,INT,35.28,48,1.36,Flag,70,80,43,18,4,1,0,0,0,28,13,32,22,12,21,7,10,2451,39,39
5,2,2024,20,41,19,INT,55.10,74,1.34,Flag,64,85,48,16,2,1,0,0,0,36,23,54,27,23,35,7,7,3673,47,54
5,2,2024,20,42,19,INT,51.81,59,1.13,Flag,66,82,47,14,5,2,0,0,0,30,22,40,24,20,30,8,8,3943,43,46
5,2,2024,20,43,22,INT,57.18,82,1.43,Flag,65,78,49,23,1,0,0,0,0,17,34,60,15,29,35,5,6,4637,52,54
5,2,2024,20,45,15,INT,48.12,72,1.49,Flag,52,98,51,10,5,0,0,0,0,32,27,47,29,25,32,8,10,3736,52,57
5,2,2024,20,47,5,INT,40.90,39,0.95,Flag,87,54,50,18,6,1,0,0,0,17,24,34,15,24,21,5,6,2986,35,36
5,2,2024,20,51,11,INT,57.30,79,1.37,Flag,63,85,47,17,4,0,0,0,0,28,29,63,24,28,39,7,7,3823,47,49
5,2,2024,20,52,14,INT,57.34,83,1.44,Flag,53,87,59,13,4,0,0,0,0,23,28,71,20,26,45,8,9,4143,61,62
5,2,2024,20,53,6,INT,46.29,58,1.25,Flag,66,83,48,16,3,0,0,0,0,33,22,40,29,21,23,7,6,3459,41,45
5,2,2024,20,56,28,INT,59.77,71,1.18,Flag,62,92,39,19,3,1,0,0,0,29,37,60,22,35,35,6,6,4136,49,53
5,2,2024,20,57,50,INT,53.66,82,1.52,Flag,64,72,54,26,0,0,0,0,0,26,28,68,23,27,34,5,6,3786,50,53
5,2,2024,20,58,54,INT,43.25,51,1.17,Flag,71,72,48,20,2,3,0,0,0,21,23,39,18,23,32,7,13,3254,45,45
5,2,2024,21,1,20,INT,45.95,45,0.97,Flag,70,81,44,17,4,0,0,0,0,29,21,37,25,20,22,10,11,2950,40,43
6,2,2024,14,34,59,INT,60.15,68,1.13,Flag,68,70,55,21,2,0,0,0,0,38,24,40,32,24,26,6,5,4347,50,55
6,2,2024,14,37,38,INT,55.76,65,1.16,Flag,68,85,45,13,5,0,0,0,0,32,20,49,30,19,29,6,7,3946,46,48
6,2,2024,14,39,50,INT,41.49,63,1.51,Flag,63,84,51,15,3,0,0,0,0,36,12,28,31,11,21,5,9,3448,46,48
6,2,2024,14,43,3,INT,48.81,50,1.02,Flag,70,82,46,11,5,2,0,0,0,20,23,40,19,22,25,6,12,3205,41,41
6,2,2024,14,46,18,INT,47.03,54,1.14,Flag,67,83,45,18,3,0,0,0,0,16,35,48,16,32,29,9,13,3459,42,43
6,2,2024,14,47,51,INT,47.08,51,1.08,Flag,72,88,37,12,6,1,0,0,0,21,26,42,19,24,24,5,11,3239,46,48
6,2,2024,14,50,43,INT,56.33,70,1.24,Flag,58,90,51,14,3,0,0,0,0,25,30,71,20,26,43,9,8,4326,49,50
6,2,2024,14,51,56,INT,57.62,64,1.11,Flag,64,80,50,21,1,0,0,0,0,35,24,52,29,23,28,7,9,3869,49,50
6,2,2024,14,53,39,INT,55.41,58,1.04,Flag,59,97,47,9,4,0,0,0,0,19,28,68,15,27,31,10,13,3741,41,42
6,2,2024,14,54,36,INT,51.32,75,1.46,Flag,45,104,51,11,5,0,0,0,0,29,27,51,23,26,35,12,10,2813,50,56
6,2,2024,14,55,42,INT,47.24,59,1.24,Flag,65,87,45,16,1,2,0,0,0,27,20,38,23,20,25,7,10,3424,46,48
6,2,2024,19,19,48,INT,62.91,75,1.19,Flag,54,102,46,11,2,1,0,0,0,33,24,54,31,23,33,9,7,5287,46,52
6,2,2024,19,21,1,INT,56.82,56,0.98,Flag,65,87,47,15,2,0,0,0,0,41,18,45,34,18,25,8,9,4623,42,44
6,2,2024,19,23,39,INT,46.85,47,1.00,Flag,72,84,42,12,5,1,0,0,0,28,16,31,26,15,20,7,10,3735,38,41
6,2,2024,19,26,53,INT,65.52,86,1.31,Flag,51,92,57,16,0,0,0,0,0,36,27,65,32,26,39,9,7,4465,60,64
6,2,2024,19,28,32,INT,57.37,85,1.48,Flag,58,90,46,18,4,0,0,0,0,32,28,55,28,27,32,5,4,3744,57,56
6,2,2024,19,30,3,INT,61.73,67,1.08,Flag,57,95,48,13,3,0,0,0,0,46,26,51,43,24,29,10,8,4448,50,55
6,2,2024,19,35,48,INT,50.72,67,1.32,Flag,50,98,58,8,2,0,0,0,0,24,24,44,22,24,31,11,13,4070,52,54
6,2,2024,19,40,10,INT,54.25,73,1.34,Flag,54,89,57,13,3,0,0,0,0,19,33,71,19,32,42,9,6,4149,50,52
6,2,2024,19,42,0,INT,52.73,78,1.47,Flag,50,101,49,14,2,0,0,0,0,30,22,57,26,20,33,8,9,3487,56,56
6,2,2024,19,44,34,INT,58.18,69,1.18,Flag,56,107,39,12,1,1,0,0,0,45,21,50,35,21,30,9,10,3693,48,48
6,2,2024,19,48,16,INT,58.01,76,1.31,Flag,66,75,55,16,2,2,0,0,0,26,31,75,20,30,41,8,6,3845,55,59
6,2,2024,19,51,12,INT,48.08,63,1.31,Flag,79,68,44,17,6,2,0,0,0,17,27,51,17,25,26,3,4,3497,41,45
6,2,2024,19,52,30,INT,42.62,49,1.14,Flag,61,87,55,9,4,0,0,0,0,26,27,47,22,26,28,10,11,3490,41,43
6,2,2024,19,53,27,INT,50.15,53,1.05,Flag,79,63,51,17,5,1,0,0,0,39,20,24,33,18,17,5,8,4750,43,43
7,2,2024,22,3,2,INT,54.82,81,1.47,Flag,56,90,52,13,5,0,0,0,0,41,23,62,36,23,34,7,5,3700,53,55
7,2,2024,22,9,53,INT,60.56,86,1.42,Flag,55,89,57,13,2,0,0,0,0,33,30,59,30,30,38,5,6,4380,54,57
7,2,2024,22,12,18,INT,46.20,60,1.29,Flag,59,91,50,15,0,1,0,0,0,33,18,35,30,17,25,9,10,3622,44,43
7,2,2024,22,13,42,INT,52.69,63,1.19,Flag,68,80,48,13,4,3,0,0,0,31,23,42,26,23,27,5,7,3353,49,49
7,2,2024,22,17,38,INT,63.99,74,1.15,Flag,53,86,64,12,1,0,0,0,0,44,32,58,41,30,36,9,8,4714,52,58
7,2,2024,22,18,36,INT,48.57,47,0.96,Flag,67,78,53,13,4,1,0,0,0,37,18,37,30,18,22,10,11,4040,36,38
7,2,2024,22,24,11,INT,54.83,55,1.00,Flag,60,96,37,17,5,1,0,0,0,58,15,31,49,14,18,11,12,3845,43,45
7,2,2024,22,29,16,INT,61.67,75,1.21,Flag,61,79,55,16,5,0,0,0,0,43,27,43,32,25,29,7,11,4854,56,58
7,2,2024,22,31,42,INT,54.76,57,1.04,Flag,70,77,47,17,3,2,0,0,0,36,24,30,35,21,21,7,11,4589,42,45
7,2,2024,22,32,44,INT,54.24,67,1.23,Flag,59,87,50,18,2,0,0,0,0,33,27,47,28,25,33,8,7,4075,49,53
7,2,2024,22,35,2,INT,67.36,62,0.92,Flag,54,99,44,16,3,0,0,0,0,44,25,39,38,25,23,9,11,5428,44,48
7,2,2024,22,38,49,INT,59.38,86,1.44,Flag,54,84,55,20,3,0,0,0,0,22,29,65,21,28,48,6,7,4606,58,60
7,2,2024,22,40,47,INT,49.35,51,1.03,Flag,69,78,52,14,2,1,0,0,0,35,21,24,31,20,18,7,12,3641,40,41
7,2,2024,22,41,48,INT,46.67,59,1.26,Flag,54,88,57,16,1,0,0,0,0,29,23,40,27,22,29,9,11,3359,46,48
7,2,2024,22,42,39,INT,42.33,56,1.32,Flag,78,71,45,15,5,1,1,0,0,34,26,26,30,26,18,6,7,3194,42,46
7,2,2024,22,43,57,INT,40.80,51,1.25,Flag,72,76,45,17,5,1,0,0,0,40,14,29,34,13,15,6,9,2866,41,43
7,2,2024,22,47,51,INT,51.55,75,1.45,Flag,56,87,58,13,2,0,0,0,0,28,22,38,24,21,33,10,9,3750,51,56
7,2,2024,22,48,58,INT,60.48,67,1.10,Flag,63,80,53,16,4,0,0,0,0,50,20,30,44,20,19,5,7,4928,47,52
7,2,2024,22,50,3,INT,56.71,61,1.07,Flag,77,61,56,18,2,1,1,0,0,35,25,39,27,22,27,7,6,5236,44,49
7,2,2024,22,54,7,INT,53.68,48,0.89,Flag,76,77,39,18,6,0,0,0,0,34,25,30,29,25,22,10,12,4131,40,40
7,2,2024,22,55,3,INT,48.19,53,1.09,Flag,59,93,44,15,5,0,0,0,0,27,27,40,22,26,27,9,10,3820,42,44
7,2,2024,22,55,53,INT,44.72,50,1.11,Flag,64,86,43,19,3,0,1,0,0,24,20,44,20,20,30,10,10,3420,41,41
7,2,2024,22,56,50,INT,44.73,58,1.29,Flag,67,80,50,16,3,0,0,0,0,49,11,18,45,11,11,4,6,3289,44,46
7,2,2024,23,2,17,INT,64.66,68,1.05,Flag,59,87,50,15,5,0,0,0,0,60,25,43,51,25,23,10,11,4411,50,52
7,2,2024,23,5,33,INT,62.04,57,0.91,Flag,76,71,47,15,6,1,0,0,0,44,23,24,40,23,14,6,6,5239,40,47
7,2,2024,23,7,40,INT,64.03,63,0.98,Flag,71,76,45,18,5,1,0,0,0,36,28,54,31,28,29,7,7,4826,50,52
8,2,2024,22,29,50,INT,59.39,101,1.70,Flag,45,97,59,14,1,0,0,0,0,17,35,89,15,33,53,7,4,4264,63,71
8,2,2024,22,30,53,INT,55.06,68,1.23,Flag,57,88,54,15,2,0,0,0,0,29,26,68,24,25,38,8,11,3719,46,50
8,2,2024,22,32,3,INT,60.25,78,1.29,Flag,48,102,49,14,3,0,0,0,0,17,31,106,12,28,55,9,10,4360,53,56
8,2,2024,22,33,18,INT,47.02,56,1.19,Flag,72,77,50,13,3,1,0,0,0,22,21,57,21,20,31,8,8,3284,47,48
8,2,2024,22,34,42,INT,52.60,73,1.38,Flag,56,88,55,14,2,1,0,0,0,26,25,77,22,24,41,8,8,3716,46,53
8,2,2024,22,41,20,INT,40.99,55,1.34,Flag,60,89,50,15,2,0,0,0,0,34,17,40,31,17,22,9,8,2801,40,44
8,2,2024,22,44,26,INT,34.87,34,0.97,Flag,86,66,46,14,3,1,0,0,0,25,14,19,23,13,12,5,12,2896,31,32
8,2,2024,22,45,34,INT,48.79,66,1.35,Flag,74,81,37,21,3,0,0,0,0,21,22,48,20,20,31,4,6,4224,41,45
8,2,2024,22,47,13,INT,54.66,76,1.39,Flag,54,106,38,14,4,0,0,0,0,27,27,59,25,24,32,8,5,4767,47,48
8,2,2024,22,51,9,INT,48.91,75,1.53,Flag,45,109,44,15,2,1,0,0,0,24,28,62,21,26,40,11,9,3435,50,55
8,2,2024,22,52,16,INT,53.64,67,1.24,Flag,68,82,47,15,2,2,0,0,0,36,23,52,30,23,25,6,7,4551,46,50
8,2,2024,22,55,30,INT,63.87,92,1.44,Flag,46,97,50,20,2,1,0,0,0,36,27,64,32,23,39,10,8,5255,61,66
8,2,2024,22,57,48,INT,61.80,55,0.88,Flag,74,70,47,19,6,0,0,0,0,39,24,30,34,24,18,8,9,4891,45,47
8,2,2024,23,1,48,INT,52.88,76,1.43,Flag,54,88,53,17,4,0,0,0,0,34,23,36,33,23,24,6,6,4099,56,58
8,2,2024,23,3,17,INT,43.65,60,1.37,Flag,73,79,46,15,3,0,0,0,0,21,25,51,17,24,27,4,8,3177,40,40
8,2,2024,23,4,14,INT,48.75,62,1.27,Flag,68,72,51,22,3,0,0,0,0,15,32,57,14,31,35,8,6,3198,44,47
8,2,2024,23,7,15,INT,53.46,67,1.25,Flag,52,95,51,16,2,0,0,0,0,23,28,72,22,27,37,10,7,4058,51,56
8,2,2024,23,9,41,INT,51.63,63,1.22,Flag,54,91,51,19,1,0,0,0,0,48,18,49,42,18,27,10,10,3933,47,50
8,2,2024,23,13,2,INT,61.68,72,1.16,Flag,59,85,53,17,2,0,0,0,0,32,33,60,28,30,35,7,8,3906,51,52
8,2,2024,23,14,31,INT,45.75,63,1.37,Flag,56,102,38,15,4,1,0,0,0,26,22,45,23,22,30,8,8,3245,42,45
8,2,2024,23,16,21,INT,60.28,83,1.37,Flag,57,74,66,18,1,0,0,0,0,19,36,81,14,34,47,8,5,4598,52,53
8,2,2024,23,19,16,INT,41.75,49,1.17,Flag,66,84,46,17,3,0,0,0,0,32,16,38,29,15,24,8,8,2876,40,44
8,2,2024,23,20,20,INT,57.21,69,1.20,Flag,61,86,49,17,2,1,0,0,0,43,24,40,40,23,27,7,6,4581,49,51
8,2,2024,23,23,34,INT,56.32,71,1.26,Flag,62,79,50,21,4,0,0,0,0,38,30,36,35,28,30,8,7,4290,52,58
8,2,2024,23,25,27,INT,59.00,84,1.42,Flag,52,88,53,21,2,0,0,0,0,28,34,64,24,31,41,7,5,4273,59,63
8,2,2024,23,27,39,INT,61.00,69,1.13,Flag,59,92,49,14,2,0,0,0,0,60,14,38,52,14,21,8,10,5021,51,54
8,2,2024,23,29,1,INT,67.42,77,1.14,Flag,56,98,49,8,5,0,0,0,0,65,20,28,55,20,18,5,10,4889,49,56
8,2,2024,23,30,32,INT,41.27,54,1.30,Flag,65,83,48,19,1,0,0,0,0,29,17,47,24,17,27,6,10,3140,41,43
9,2,2024,22,6,21,INT,69.58,104,1.49,Flag,48,93,57,17,1,0,0,0,0,30,43,78,27,38,46,7,4,4582,62,65
9,2,2024,22,8,16,INT,56.67,65,1.14,Flag,62,83,51,16,4,0,0,0,0,35,25,59,29,25,36,9,9,4438,49,53
9,2,2024,22,9,32,INT,54.84,74,1.34,Flag,59,88,51,15,3,0,0,0,0,21,26,76,16,24,42,8,8,3936,52,55
9,2,2024,22,10,25,INT,43.67,42,0.96,Flag,65,89,39,19,4,0,0,0,0,27,16,42,21,13,25,8,12,3649,34,37
9,2,2024,22,14,16,INT,49.66,51,1.02,Flag,66,91,42,12,4,1,0,0,0,29,23,40,27,22,24,9,11,4308,41,43
9,2,2024,22,15,44,INT,49.17,60,1.22,Flag,56,97,39,22,2,0,0,0,0,19,27,50,19,27,33,9,9,3643,45,48
9,2,2024,22,17,10,INT,75.41,66,0.87,Flag,61,81,45,24,5,0,0,0,0,38,32,61,32,29,32,7,9,6394,49,53
9,2,2024,22,18,41,INT,54.27,51,0.93,Flag,57,91,54,12,2,0,0,0,0,38,27,47,25,24,28,9,13,3262,42,43
9,2,2024,22,22,21,INT,46.87,53,1.13,Flag,60,90,51,9,4,2,0,0,0,18,23,61,16,22,33,8,10,3829,43,43
9,2,2024,22,24,28,INT,53.81,66,1.22,Flag,56,95,42,18,5,0,0,0,0,39,25,45,36,24,28,8,10,3929,47,50
9,2,2024,22,28,15,INT,41.86,59,1.40,Flag,69,89,42,11,5,0,0,0,0,33,21,34,30,18,21,3,12,3615,43,51
9,2,2024,22,29,25,INT,44.96,50,1.11,Flag,61,83,51,14,6,0,1,0,0,26,26,51,21,25,33,10,8,3388,45,50
9,2,2024,22,32,24,INT,40.58,58,1.42,Flag,69,86,38,18,4,0,1,0,0,28,20,31,27,20,23,7,12,3294,44,45
9,2,2024,22,34,42,INT,45.02,48,1.06,Flag,66,85,41,19,5,0,0,0,0,19,27,49,15,26,31,10,11,3467,41,41
9,2,2024,22,35,37,INT,39.52,43,1.08,Flag,76,68,47,21,3,1,0,0,0,17,23,32,16,22,22,7,11,3796,35,37
9,2,2024,22,37,53,INT,70.29,59,0.83,Flag,68,80,42,19,7,0,0,0,0,23,36,56,20,34,32,8,11,5670,46,46
9,2,2024,22,39,45,INT,49.46,59,1.19,Flag,69,86,42,13,5,0,1,0,0,21,29,45,19,29,30,7,9,3456,44,46
9,2,2024,22,40,35,INT,42.22,47,1.11,Flag,63,96,42,12,2,1,0,0,0,43,11,15,38,10,10,9,12,3772,40,41
9,2,2024,22,45,8,INT,49.30,66,1.33,Flag,66,78,57,13,2,0,0,0,0,41,19,45,35,19,22,6,6,3135,47,50
9,2,2024,22,47,30,INT,48.18,50,1.03,Flag,74,75,41,21,4,1,0,0,0,22,22,43,18,21,24,6,9,3558,39,39
9,2,2024,22,49,13,INT,50.55,76,1.50,Flag,48,96,54,16,2,0,0,0,0,44,21,45,38,21,29,9,12,3590,54,60
9,2,2024,22,50,13,INT,52.79,58,1.09,Flag,64,95,36,16,3,2,0,0,0,29,30,35,27,28,23,8,4,3213,44,45
9,2,2024,22,54,8,INT,46.16,46,0.99,Flag,75,80,40,14,7,0,0,0,0,21,26,46,18,26,25,7,6,3468,38,39
9,2,2024,22,54,55,INT,41.37,47,1.13,Flag,82,61,50,17,6,0,0,0,0,40,13,24,33,12,16,5,5,3445,37,42
9,2,2024,22,57,16,INT,54.57,83,1.52,Flag,52,96,46,20,2,0,0,0,0,36,21,49,32,21,33,8,5,3712,56,58
9,2,2024,23,0,4,INT,45.76,65,1.42,Flag,59,87,51,16,3,0,0,0,0,23,21,56,20,21,35,9,7,3729,48,51
9,2,2024,23,1,29,INT,65.20,71,1.08,Flag,55,83,59,13,6,0,0,0,0,25,32,68,20,30,44,9,6,5501,53,54
9,2,2024,23,3,49,INT,54.35,75,1.37,Flag,55,97,45,17,2,0,0,0,0,20,26,71,18,26,41,8,5,3721,51,53
9,2,2024,23,4,38,INT,42.44,48,1.13,Flag,72,79,43,19,2,1,0,0,0,22,17,36,18,17,22,6,12,3375,36,36
9,2,2024,23,7,42,INT,42.00,52,1.23,Flag,71,82,41,18,2,2,0,0,0,28,15,43,25,15,23,8,10,3270,43,46
9,2,2024,23,8,36,INT,47.89,63,1.31,Flag,63,79,55,15,4,0,0,0,0,44,16,36,37,15,22,8,8,3330,50,51
9,2,2024,23,12,2,INT,48.75,48,0.98,Flag,84,68,39,17,6,2,0,0,0,38,15,20,33,14,14,5,7,4959,38,39
9,2,2024,23,14,38,INT,56.11,71,1.26,Flag,49,103,50,13,1,0,0,0,0,37,31,55,32,30,33,7,12,3798,52,56
9,2,2024,23,16,0,INT,53.47,55,1.02,Flag,70,86,33,21,5,1,0,0,0,43,26,39,39,24,21,9,7,3506,41,43
9,2,2024,23,16,50,INT,42.21,61,1.44,Flag,65,89,45,14,2,1,0,0,0,26,27,36,24,24,23,7,6,2955,42,44
9,2,2024,23,18,26,INT,49.96,58,1.16,Flag,64,74,55,16,6,1,0,0,0,20,30,54,17,29,32,8,9,3487,48,50
9,2,2024,23,19,27,INT,52.40,70,1.33,Flag,61,95,33,19,8,0,0,0,0,32,26,49,26,24,32,8,9,3388,49,52
9,2,2024,23,20,35,INT,52.59,64,1.21,Flag,57,89,44,22,4,0,0,0,0,36,25,49,35,25,31,10,11,3760,50,50
